chr,start,end
chr2,237248346,237343570
chr2,237343571,237442695
chr2,237442704,237530709
chr2,237530721,237610124
chr2,237610125,237703836
chr2,237703842,237794646
chr2,237794647,237892737
chr2,237892737,237976722
chr2,237976744,238074628
chr2,238074639,238148622
chr2,238148629,238234387
chr2,238234397,238318918
chr2,238318922,238411042
chr2,238411046,238502096
chr2,238502103,238588960
chr2,238588970,238682248
chr2,238682250,238769870
chr2,238769874,238860672
chr2,238860675,238943870
chr2,238943875,239029386
chr2,239029387,239103734
chr2,239103736,239179728
chr2,239179729,239263223
chr2,239263224,239346515
chr2,239346546,239425279
chr2,239425283,239509888
chr2,239509890,239589236
chr2,239589243,239674840
chr2,239674844,239752296
chr2,239752297,239833609
chr2,239833611,239923211
chr2,239923214,240010718
chr2,240010740,240103246
chr2,240103248,240177339
chr2,240177343,240258531
chr2,240258538,240343614
chr2,240343627,240423564
chr2,240423578,240501434
chr2,240501436,240581883
chr2,240581883,240656974
chr2,240656998,240737971
chr2,240737990,240814934
chr2,240815000,240896857
chr2,240896881,240975770
chr2,240975774,241054592
chr2,241054593,241137225
chr2,241137226,241217899
chr2,241217900,241300013
chr2,241300019,241381107
chr2,241381113,241466606
chr2,241466616,241550584
chr2,241550608,241623966
chr2,241623972,241695762
chr2,241695767,241768103
chr2,241768104,241841362
chr2,241841379,241917878
chr2,241917884,241997578
chr2,241997596,242053737
chr2,242053758,242147014
chr3,80895,155364
chr3,155369,231785
chr3,231796,301663
chr3,301664,373008
chr3,373010,448442
chr3,448446,526052
chr3,526053,608136
chr3,608144,690424
chr3,690425,778102
chr3,778114,851241
chr3,851245,925597
chr3,925602,1000711
chr3,1000739,1075058
chr3,1075064,1151169
chr3,1151196,1235815
chr3,1235816,1301809
chr3,1301815,1381050
chr3,1381055,1443860
chr3,1443868,1509065
chr3,1509068,1579488
chr3,1579489,1646642
chr3,1646648,1702109
chr3,1702119,1763864
chr3,1763867,1831127
chr3,1831133,1893412
chr3,1893413,1959580
chr3,1959583,2037446
chr3,2037456,2119443
chr3,2119444,2195986
chr3,2196001,2276314
chr3,2276323,2354244
chr3,2354245,2430396
chr3,2430400,2513427
chr3,2513433,2588430
chr3,2588435,2664522
chr3,2664524,2739611
chr3,2739613,2815607
chr3,2815609,2898125
chr3,2898133,2981024
chr3,2981027,3064692
chr3,3064731,3139904
chr3,3139913,3218088
chr3,3218118,3295063
chr3,3295065,3373101
chr3,3373102,3455037
chr3,3455052,3532158
chr3,3532194,3616091
chr3,3616093,3695389
chr3,3695390,3771086
chr3,3771104,3848668
chr3,3848671,3923643
chr3,3923643,3998092
chr3,3998095,4084262
chr3,4084266,4160684
chr3,4160684,4233934
chr3,4233944,4304922
chr3,4304928,4387164
chr3,4387165,4470837
chr3,4470840,4558150
chr3,4558157,4639578
chr3,4639597,4726894
chr3,4726914,4815896
chr3,4815910,4899719
chr3,4899727,4979237
chr3,4979239,5052408
chr3,5052416,5119948
chr3,5119953,5202607
chr3,5202608,5281172
chr3,5281172,5362273
chr3,5362274,5435406
chr3,5435407,5513811
chr3,5513812,5575408
chr3,5575411,5646902
chr3,5646910,5724448
chr3,5724452,5795785
chr3,5795799,5874550
chr3,5874561,5947298
chr3,5947302,6025452
chr3,6025466,6105570
chr3,6105571,6187777
chr3,6187780,6267477
chr3,6267500,6343212
chr3,6343218,6419671
chr3,6419673,6497344
chr3,6497345,6575724
chr3,6575726,6657688
chr3,6657690,6730305
chr3,6730309,6808327
chr3,6808332,6894137
chr3,6894149,6979481
chr3,6979484,7067122
chr3,7067127,7150480
chr3,7150483,7237307
chr3,7237327,7322287
chr3,7322294,7404028
chr3,7404030,7487833
chr3,7487835,7572803
chr3,7572808,7659174
chr3,7659181,7748485
chr3,7748485,7829282
chr3,7829291,7908543
chr3,7908546,7991386
chr3,7991395,8068882
chr3,8068890,8154087
chr3,8154093,8242417
chr3,8242422,8340706
chr3,8340715,8432136
chr3,8432141,8524969
chr3,8524986,8619095
chr3,8619096,8686233
chr3,8686235,8768579
chr3,8768580,8859445
chr3,8859447,8950156
chr3,8950166,9046799
chr3,9046821,9140215
chr3,9140219,9237162
chr3,9237163,9333941
chr3,9333953,9419439
chr3,9419440,9505184
chr3,9505184,9585030
chr3,9585034,9664530
chr3,9664540,9753625
chr3,9753632,9835250
chr3,9835273,9910311
chr3,9910316,9993241
chr3,9993245,10068902
chr3,10068909,10149361
chr3,10149361,10226813
chr3,10226819,10305748
chr3,10305752,10399959
chr3,10399963,10495018
chr3,10495040,10587765
chr3,10587797,10679328
chr3,10679337,10776543
chr3,10776545,10873553
chr3,10873553,10966571
chr3,10966572,11059069
chr3,11059076,11147094
chr3,11147095,11240215
chr3,11240223,11334748
chr3,11334755,11425698
chr3,11425702,11508253
chr3,11508276,11586813
chr3,11586824,11675403
chr3,11675407,11759048
chr3,11759068,11853006
chr3,11853007,11937309
chr3,11937335,12030930
chr3,12030938,12125022
chr3,12125022,12224678
chr3,12224685,12316795
chr3,12316810,12421185
chr3,12421190,12516903
chr3,12516932,12602657
chr3,12602698,12681019
chr3,12681020,12765146
chr3,12765148,12848932
chr3,12848934,12923765
chr3,12923766,13017164
chr3,13017167,13104831
chr3,13104849,13190982
chr3,13190988,13276798
chr3,13276815,13364618
chr3,13364620,13451084
chr3,13451089,13538810
chr3,13538815,13623122
chr3,13623128,13708422
chr3,13708440,13800528
chr3,13800561,13889825
chr3,13889830,13985012
chr3,13985018,14074931
chr3,14074933,14171842
chr3,14171842,14264694
chr3,14264695,14353706
chr3,14353719,14441169
chr3,14441185,14531492
chr3,14531493,14626047
chr3,14626048,14723394
chr3,14723394,14818092
chr3,14818096,14906032
chr3,14906044,14994405
chr3,14994411,15084944
chr3,15084955,15174843
chr3,15174871,15268488
chr3,15268495,15360834
chr3,15360835,15456340
chr3,15456343,15554778
chr3,15554791,15643041
chr3,15643041,15740831
chr3,15740834,15839275
chr3,15839284,15935447
chr3,15935450,16031883
chr3,16031885,16132877
chr3,16132888,16225964
chr3,16225965,16322454
chr3,16322458,16408272
chr3,16408275,16507857
chr3,16507863,16601081
chr3,16601098,16692341
chr3,16692343,16781162
chr3,16781170,16884939
chr3,16884940,16981378
chr3,16981384,17086603
chr3,17086612,17175313
chr3,17175338,17275906
chr3,17275916,17373395
chr3,17373397,17470984
chr3,17471008,17562624
chr3,17562630,17657414
chr3,17657423,17741922
chr3,17741927,17837536
chr3,17837544,17932866
chr3,17932866,18031137
chr3,18031150,18133714
chr3,18133737,18236002
chr3,18236009,18331535
chr3,18331538,18430064
chr3,18430065,18529957
chr3,18529965,18621057
chr3,18621061,18714344
chr3,18714344,18809994
chr3,18810005,18908206
chr3,18908235,18984183
chr3,18984188,19089461
chr3,19089471,19182391
chr3,19182392,19285701
chr3,19285701,19375259
chr3,19375270,19477420
chr3,19477421,19558212
chr3,19558220,19637553
chr3,19637558,19731215
chr3,19731226,19831909
chr3,19831924,19918478
chr3,19918505,20005061
chr3,20005066,20086593
chr3,20086609,20181093
chr3,20181101,20269047
chr3,20269051,20356012
chr3,20356063,20443902
chr3,20443902,20535197
chr3,20535202,20630075
chr3,20630077,20723950
chr3,20723966,20819902
chr3,20819908,20904455
chr3,20904455,20994105
chr3,20994114,21088668
chr3,21088675,21178806
chr3,21178808,21255309
chr3,21255309,21338014
chr3,21338016,21422854
chr3,21422870,21511423
chr3,21511431,21597183
chr3,21597201,21683115
chr3,21683119,21756145
chr3,21756148,21819337
chr3,21819338,21889890
chr3,21889893,21959001
chr3,21959009,22018045
chr3,22018048,22085941
chr3,22085943,22145629
chr3,22145630,22211109
chr3,22211119,22284642
chr3,22284643,22359025
chr3,22359032,22439429
chr3,22439430,22522866
chr3,22522866,22602066
chr3,22602080,22689655
chr3,22689658,22767579
chr3,22767581,22851196
chr3,22851198,22938162
chr3,22938164,23028689
chr3,23028692,23110886
chr3,23110892,23199815
chr3,23199853,23283913
chr3,23283915,23358206
chr3,23358220,23445609
chr3,23445620,23535080
chr3,23535088,23618171
chr3,23618172,23705135
chr3,23705142,23791445
chr3,23791460,23881824
chr3,23881836,23959126
chr3,23959136,24048794
chr3,24048798,24129276
chr3,24129277,24222580
chr3,24222583,24311171
chr3,24311175,24413718
chr3,24413722,24509502
chr3,24509509,24602331
chr3,24602344,24695064
chr3,24695070,24783112
chr3,24783135,24872819
chr3,24872834,24944182
chr3,24944196,25016607
chr3,25016612,25095073
chr3,25095073,25171546
chr3,25171548,25241900
chr3,25241922,25320502
chr3,25320523,25396834
chr3,25396834,25481879
chr3,25481892,25570567
chr3,25570567,25665536
chr3,25665543,25765239
chr3,25765258,25859699
chr3,25859705,25948787
chr3,25948792,26039331
chr3,26039341,26124664
chr3,26124670,26209359
chr3,26209360,26295382
chr3,26295386,26383785
chr3,26383787,26468050
chr3,26468062,26549909
chr3,26549923,26641540
chr3,26641566,26730838
chr3,26730838,26806859
chr3,26806863,26885905
chr3,26885906,26962599
chr3,26962619,27047726
chr3,27047745,27150294
chr3,27150312,27247820
chr3,27247820,27343350
chr3,27343379,27443093
chr3,27443094,27528479
chr3,27528493,27609479
chr3,27609479,27697122
chr3,27697133,27787930
chr3,27787931,27883969
chr3,27883977,27980789
chr3,27980802,28073030
chr3,28073057,28174227
chr3,28174255,28269120
chr3,28269127,28363965
chr3,28363975,28457010
chr3,28457015,28561861
chr3,28561877,28661253
chr3,28661289,28757235
chr3,28757235,28852300
chr3,28852301,28945576
chr3,28945580,29031170
chr3,29031171,29121605
chr3,29121639,29215975
chr3,29215979,29309127
chr3,29309162,29398930
chr3,29398938,29490290
chr3,29490291,29579184
chr3,29579188,29671801
chr3,29671802,29761516
chr3,29761523,29858297
chr3,29858305,29958467
chr3,29958467,30044028
chr3,30044039,30129597
chr3,30129613,30223168
chr3,30223169,30321338
chr3,30321343,30413333
chr3,30413341,30508841
chr3,30508852,30604508
chr3,30604509,30700828
chr3,30700836,30776981
chr3,30776983,30862331
chr3,30862335,30952517
chr3,30952536,31046205
chr3,31046211,31146628
chr3,31146638,31240585
chr3,31240601,31339040
chr3,31339051,31434036
chr3,31434038,31529228
chr3,31529229,31623272
chr3,31623281,31716426
chr3,31716428,31801720
chr3,31801764,31885957
chr3,31885964,31970180
chr3,31970186,32069628
chr3,32069632,32165637
chr3,32165640,32262126
chr3,32262126,32355876
chr3,32355885,32455773
chr3,32455782,32543423
chr3,32543437,32629581
chr3,32629589,32715984
chr3,32715993,32797320
chr3,32797327,32875834
chr3,32875834,32951361
chr3,32951363,33045246
chr3,33045264,33134736
chr3,33134743,33228918
chr3,33228924,33326181
chr3,33326199,33424026
chr3,33424029,33511256
chr3,33511276,33609630
chr3,33609651,33707077
chr3,33707097,33798450
chr3,33798459,33896981
chr3,33896991,33995220
chr3,33995225,34090726
chr3,34090731,34183038
chr3,34183044,34272867
chr3,34272884,34371636
chr3,34371653,34457915
chr3,34457929,34545671
chr3,34545673,34639335
chr3,34639335,34723553
chr3,34723559,34813431
chr3,34813432,34904309
chr3,34904310,34994614
chr3,34994619,35085286
chr3,35085292,35169228
chr3,35169239,35261984
chr3,35262000,35357984
chr3,35357986,35453644
chr3,35453655,35543935
chr3,35543939,35637310
chr3,35637317,35738208
chr3,35738213,35828596
chr3,35828623,35921576
chr3,35921580,36023401
chr3,36023401,36107366
chr3,36107372,36204154
chr3,36204160,36300921
chr3,36300922,36398537
chr3,36398544,36497228
chr3,36497247,36601919
chr3,36601927,36700194
chr3,36700207,36796305
chr3,36796326,36890581
chr3,36890586,36986266
chr3,36986283,37083851
chr3,37083867,37183716
chr3,37183716,37271017
chr3,37271030,37368113
chr3,37368116,37468031
chr3,37468040,37570252
chr3,37570296,37673040
chr3,37673041,37776526
chr3,37776562,37880026
chr3,37880027,37987648
chr3,37987675,38080574
chr3,38080578,38171529
chr3,38171565,38272150
chr3,38272152,38367332
chr3,38367338,38460758
chr3,38460766,38558338
chr3,38558356,38656998
chr3,38656998,38753568
chr3,38753588,38848981
chr3,38848985,38951636
chr3,38951644,39054296
chr3,39054298,39155482
chr3,39155509,39253785
chr3,39253801,39354218
chr3,39354233,39445669
chr3,39445671,39542965
chr3,39542968,39644633
chr3,39644635,39742949
chr3,39742952,39847824
chr3,39847829,39943287
chr3,39943296,40034981
chr3,40034987,40136729
chr3,40136733,40230177
chr3,40230197,40332234
chr3,40332235,40436363
chr3,40436364,40525838
chr3,40525843,40623812
chr3,40623821,40724492
chr3,40724493,40834169
chr3,40834174,40936061
chr3,40936075,41035499
chr3,41035507,41141148
chr3,41141157,41239922
chr3,41239923,41328722
chr3,41328730,41419733
chr3,41419737,41504409
chr3,41504412,41590001
chr3,41590001,41677803
chr3,41677818,41765197
chr3,41765200,41837301
chr3,41837303,41919198
chr3,41919202,42003268
chr3,42003283,42092051
chr3,42092058,42184312
chr3,42184313,42275497
chr3,42275497,42363959
chr3,42363960,42460860
chr3,42460861,42557230
chr3,42557238,42657169
chr3,42657185,42753564
chr3,42753602,42854495
chr3,42854500,42956465
chr3,42956466,43060277
chr3,43060283,43158875
chr3,43158876,43251379
chr3,43251383,43348741
chr3,43348747,43450191
chr3,43450201,43551746
chr3,43551759,43647087
chr3,43647093,43742831
chr3,43742897,43840632
chr3,43840642,43939687
chr3,43939698,44041486
chr3,44041488,44145476
chr3,44145494,44248106
chr3,44248116,44351475
chr3,44351475,44451217
chr3,44451224,44550201
chr3,44550205,44656119
chr3,44656125,44757020
chr3,44757022,44858214
chr3,44858229,44955662
chr3,44955662,45054092
chr3,45054092,45150626
chr3,45150627,45245222
chr3,45245223,45346711
chr3,45346711,45445654
chr3,45445664,45552338
chr3,45552344,45647730
chr3,45647744,45748222
chr3,45748232,45852518
chr3,45852523,45961193
chr3,45961218,46064829
chr3,46064831,46168221
chr3,46168238,46268937
chr3,46268955,46364230
chr3,46364245,46458104
chr3,46458114,46556416
chr3,46556416,46653442
chr3,46653459,46750878
chr3,46750885,46856729
chr3,46856736,46955048
chr3,46955053,47049411
chr3,47049412,47145446
chr3,47145454,47238417
chr3,47238426,47331344
chr3,47331359,47428931
chr3,47428950,47517186
chr3,47517192,47608470
chr3,47608471,47700369
chr3,47700387,47784820
chr3,47784843,47865238
chr3,47865240,47959406
chr3,47959421,48055229
chr3,48055229,48135617
chr3,48135627,48220009
chr3,48220010,48321478
chr3,48321479,48425399
chr3,48425404,48510703
chr3,48510704,48606295
chr3,48606312,48697341
chr3,48697343,48786221
chr3,48786224,48872986
chr3,48872989,48955524
chr3,48955525,49045545
chr3,49045547,49126375
chr3,49126377,49210029
chr3,49210029,49298312
chr3,49298321,49380998
chr3,49381025,49455810
chr3,49455845,49536107
chr3,49536111,49633724
chr3,49633727,49730663
chr3,49730665,49818257
chr3,49818281,49915990
chr3,49916005,50001448
chr3,50001486,50089162
chr3,50089166,50181560
chr3,50181562,50277106
chr3,50277127,50361116
chr3,50361120,50455282
chr3,50455298,50547780
chr3,50547794,50651018
chr3,50651024,50748378
chr3,50748386,50847904
chr3,50847906,50944038
chr3,50944039,51040593
chr3,51040598,51141449
chr3,51141465,51241540
chr3,51241584,51332081
chr3,51332091,51431246
chr3,51431258,51514138
chr3,51514163,51605176
chr3,51605188,51706280
chr3,51706290,51808048
chr3,51808051,51911393
chr3,51911405,52000359
chr3,52000363,52089375
chr3,52089382,52190132
chr3,52190155,52282958
chr3,52282962,52377214
chr3,52377215,52469791
chr3,52469807,52558565
chr3,52558568,52647456
chr3,52647456,52736327
chr3,52736335,52826873
chr3,52826894,52925364
chr3,52925372,53016686
chr3,53016694,53103154
chr3,53103176,53202144
chr3,53202147,53286823
chr3,53286834,53380864
chr3,53380868,53477073
chr3,53477078,53574837
chr3,53574850,53678754
chr3,53678761,53773102
chr3,53773121,53870323
chr3,53870324,53965928
chr3,53965929,54062272
chr3,54062273,54156341
chr3,54156347,54249558
chr3,54249558,54334174
chr3,54334177,54423782
chr3,54423797,54508664
chr3,54508667,54602497
chr3,54602497,54687307
chr3,54687307,54769047
chr3,54769053,54850142
chr3,54850143,54939596
chr3,54939599,55033455
chr3,55033459,55118752
chr3,55118783,55209153
chr3,55209159,55298961
chr3,55298980,55388370
chr3,55388381,55477604
chr3,55477612,55575296
chr3,55575309,55674000
chr3,55674001,55770081
chr3,55770096,55867350
chr3,55867352,55966882
chr3,55966884,56070562
chr3,56070566,56170834
chr3,56170834,56266341
chr3,56266348,56365956
chr3,56365956,56464320
chr3,56464362,56548462
chr3,56548500,56631036
chr3,56631047,56713785
chr3,56713814,56806736
chr3,56806738,56907974
chr3,56908032,56997579
chr3,56997582,57082946
